Relative time (s)	Bias current (uA)	Temperature (K)	Resistance (Ohm)
0.000000E+0	9.000000E-8	8.758160E+1	1.641802E+6	
2.680000E+0	9.000000E-8	8.754600E+1	1.574109E+6	
5.101000E+0	9.000000E-8	8.751980E+1	1.545952E+6	
7.532000E+0	9.000000E-8	8.749930E+1	1.601664E+6	
9.945000E+0	9.000000E-8	8.748770E+1	1.558970E+6	
1.236100E+1	9.000000E-8	8.748440E+1	1.542912E+6	
1.479000E+1	9.000000E-8	8.749170E+1	1.563881E+6	
1.721000E+1	9.000000E-8	8.751120E+1	1.537234E+6	
1.964200E+1	9.000000E-8	8.754260E+1	1.573682E+6	
2.207700E+1	9.000000E-8	8.758840E+1	1.543317E+6	
2.448700E+1	9.000000E-8	8.764710E+1	1.564871E+6	
2.691000E+1	9.000000E-8	8.771740E+1	1.559081E+6	
2.934200E+1	9.000000E-8	8.780160E+1	1.581150E+6	
3.177200E+1	9.000000E-8	8.790300E+1	1.557632E+6	
3.419600E+1	9.000000E-8	8.801400E+1	1.585312E+6	
3.662500E+1	9.000000E-8	8.813840E+1	1.575324E+6	
3.907400E+1	9.000000E-8	8.827510E+1	1.599831E+6	
4.149500E+1	9.000000E-8	8.843000E+1	1.635178E+6	
4.393000E+1	9.000000E-8	8.859280E+1	1.592183E+6	
4.635200E+1	9.000000E-8	8.876680E+1	1.624923E+6	
4.878200E+1	9.000000E-8	8.896070E+1	1.599591E+6	
5.120400E+1	9.000000E-8	8.915790E+1	1.635067E+6	
5.363200E+1	9.000000E-8	8.936680E+1	1.626515E+6	
5.605600E+1	9.000000E-8	8.958560E+1	1.635146E+6	
5.847600E+1	9.000000E-8	8.982280E+1	1.608940E+6	
6.089900E+1	9.000000E-8	9.006090E+1	1.667246E+6	
6.332700E+1	9.000000E-8	9.030770E+1	1.663240E+6	
6.574700E+1	9.000000E-8	9.056250E+1	1.665943E+6	
6.816700E+1	9.000000E-8	9.083730E+1	1.673472E+6	
7.059200E+1	9.000000E-8	9.110910E+1	1.715274E+6	
7.301800E+1	9.000000E-8	9.138830E+1	1.710132E+6	
7.544200E+1	9.000000E-8	9.167500E+1	1.715693E+6	
7.787700E+1	9.000000E-8	9.198210E+1	1.726253E+6	
8.037600E+1	9.000000E-8	9.228380E+1	1.743978E+6	
8.280000E+1	9.000000E-8	9.260530E+1	1.774692E+6	
8.523200E+1	9.000000E-8	9.292040E+1	1.763244E+6	
8.766100E+1	9.000000E-8	9.324030E+1	1.779397E+6	
9.011600E+1	9.000000E-8	9.357940E+1	1.808963E+6	
9.254300E+1	9.000000E-8	9.390890E+1	1.808187E+6	
9.498100E+1	9.000000E-8	9.424780E+1	1.819596E+6	
9.740300E+1	9.000000E-8	9.457590E+1	1.840070E+6	
9.984000E+1	9.000000E-8	9.490700E+1	1.799297E+6	
1.022700E+2	9.000000E-8	9.525890E+1	1.864805E+6	
1.047040E+2	9.000000E-8	9.560070E+1	1.898352E+6	
1.071310E+2	9.000000E-8	9.594620E+1	1.875448E+6	
1.095580E+2	9.000000E-8	9.629460E+1	1.930002E+6	
1.119910E+2	9.000000E-8	9.666200E+1	1.925704E+6	
1.144350E+2	9.000000E-8	9.701700E+1	1.946879E+6	
1.168510E+2	9.000000E-8	9.737630E+1	1.950863E+6	
1.192950E+2	9.000000E-8	9.775420E+1	1.954255E+6	
1.217020E+2	9.000000E-8	9.811990E+1	1.975785E+6	
1.241260E+2	9.000000E-8	9.848850E+1	1.998185E+6	
1.265570E+2	9.000000E-8	9.886000E+1	1.975279E+6	
1.289950E+2	9.000000E-8	9.924910E+1	2.006624E+6	
1.314270E+2	9.000000E-8	9.962440E+1	2.023317E+6	
1.338410E+2	9.000000E-8	1.000010E+2	2.064580E+6	
1.362670E+2	9.000000E-8	1.003930E+2	2.025990E+6	
1.386970E+2	9.000000E-8	1.007720E+2	2.122558E+6	
1.411100E+2	9.000000E-8	1.011530E+2	2.072258E+6	
1.435260E+2	9.000000E-8	1.015390E+2	2.073705E+6	
1.459500E+2	9.000000E-8	1.019250E+2	2.112882E+6	
1.483800E+2	9.000000E-8	1.023290E+2	2.087434E+6	
1.508070E+2	9.000000E-8	1.027190E+2	2.127604E+6	
1.532370E+2	9.000000E-8	1.031080E+2	2.121463E+6	
1.556670E+2	9.000000E-8	1.035010E+2	2.123689E+6	
1.580930E+2	9.000000E-8	1.039120E+2	2.137775E+6	
1.605210E+2	9.000000E-8	1.043090E+2	2.167001E+6	
1.629390E+2	9.000000E-8	1.047050E+2	2.165261E+6	
1.653650E+2	9.000000E-8	1.051040E+2	2.159169E+6	
1.678070E+2	9.000000E-8	1.055190E+2	2.193756E+6	
1.702390E+2	9.000000E-8	1.059180E+2	2.206499E+6	
1.726660E+2	9.000000E-8	1.063190E+2	2.205511E+6	
1.751160E+2	9.000000E-8	1.067360E+2	2.225880E+6	
1.775570E+2	9.000000E-8	1.071380E+2	2.230803E+6	
1.799920E+2	9.000000E-8	1.075560E+2	2.250667E+6	
1.824150E+2	9.000000E-8	1.079580E+2	2.257192E+6	
1.848550E+2	9.000000E-8	1.083610E+2	2.272833E+6	
1.872900E+2	9.000000E-8	1.087810E+2	2.274251E+6	
1.897230E+2	9.000000E-8	1.091850E+2	2.255782E+6	
