Relative time (s)	Bias current (uA)	Temperature (K)	Resistance (Ohm)
0.000000E+0	1.000000E-7	1.881710E+2	1.177187E+6	
1.925000E+0	1.000000E-7	1.869930E+2	1.170240E+6	
3.845000E+0	1.000000E-7	1.858400E+2	1.166276E+6	
5.781000E+0	1.000000E-7	1.846440E+2	1.170391E+6	
7.698000E+0	1.000000E-7	1.835180E+2	1.170833E+6	
9.616000E+0	1.000000E-7	1.824060E+2	1.188608E+6	
1.152200E+1	1.000000E-7	1.813100E+2	1.168622E+6	
1.344500E+1	1.000000E-7	1.802310E+2	1.169426E+6	
1.537700E+1	1.000000E-7	1.791090E+2	1.162704E+6	
1.729900E+1	1.000000E-7	1.780570E+2	1.159810E+6	
1.922000E+1	1.000000E-7	1.770180E+2	1.159964E+6	
2.114500E+1	1.000000E-7	1.759880E+2	1.165758E+6	
2.308000E+1	1.000000E-7	1.749170E+2	1.153125E+6	
2.500100E+1	1.000000E-7	1.739120E+2	1.149852E+6	
2.692200E+1	1.000000E-7	1.729180E+2	1.145491E+6	
2.884400E+1	1.000000E-7	1.719340E+2	1.130145E+6	
3.078000E+1	1.000000E-7	1.709130E+2	1.152485E+6	
3.270200E+1	1.000000E-7	1.699580E+2	1.137091E+6	
3.462500E+1	1.000000E-7	1.690070E+2	1.137015E+6	
3.654400E+1	1.000000E-7	1.680680E+2	1.122689E+6	
3.848800E+1	1.000000E-7	1.670950E+2	1.132650E+6	
4.041300E+1	1.000000E-7	1.661860E+2	1.127040E+6	
4.233400E+1	1.000000E-7	1.652870E+2	1.106121E+6	
4.427700E+1	1.000000E-7	1.643550E+2	1.124174E+6	
4.620200E+1	1.000000E-7	1.634830E+2	1.114574E+6	
4.812700E+1	1.000000E-7	1.626220E+2	1.185872E+6	
5.052600E+1	1.000000E-7	1.615530E+2	1.120083E+6	
5.244100E+1	1.000000E-7	1.607180E+2	1.124501E+6	
5.437400E+1	1.000000E-7	1.598520E+2	1.109098E+6	
5.630000E+1	1.000000E-7	1.590400E+2	1.098796E+6	
5.822000E+1	1.000000E-7	1.582410E+2	1.115805E+6	
6.014200E+1	1.000000E-7	1.574530E+2	1.079008E+6	
6.208700E+1	1.000000E-7	1.566390E+2	1.103826E+6	
6.426200E+1	1.000000E-7	1.557590E+2	1.387567E+6	
6.668800E+1	1.000000E-7	1.548070E+2	1.049804E+6	
6.860600E+1	1.000000E-7	1.540400E+2	1.086472E+6	
7.053200E+1	1.000000E-7	1.532760E+2	1.673078E+6	
7.270800E+1	1.000000E-7	1.524100E+2	1.514294E+6	
7.463200E+1	1.000000E-7	1.516580E+2	1.424015E+6	
